3 0.2 0.1 0.1 110 500 0.3 500 110.000 1.11e-01 3.873E-09
40 0.2 0.1 0.2 1000 500 0.3 500 1000.000 1.27e-01 1.262E-11
41 0.2 0.1 0.3 10 500 0.3 500 10.000 6.62e-01 1.642E-06
42 0.2 0.1 0.3 60 500 0.3 500 60.000 5.11e-05 5.290E-08
43 0.2 0.1 0.3 110 500 0.3 500 110.000 3.91e-03 1.596E-08
44 0.2 0.1 0.3 160 500 0.3 500 160.000 1.74e-03 7.585E-09
45 0.2 0.1 0.3 210 500 0.3 500 210.000 4.31e-04 4.415E-09
46 0.2 0.1 0.3 260 500 0.3 500 260.000 6.16e-05 2.885E-09
47 0.2 0.1 0.3 310 500 0.3 500 310.000 1.64e-03 2.032E-09
48 0.2 0.1 0.3 360 500 0.3 500 360.000 5.37e-03 1.508E-09
49 0.2 0.1 0.3 410 500 0.3 500 410.000 1.12e-02 1.163E-09
4 0.2 0.1 0.1 160 500 0.3 500 160.000 2.73e-01 1.840E-09
50 0.2 0.1 0.3 460 500 0.3 500 460.000 1.88e-02 9.247E-10
51 0.2 0.1 0.3 510 500 0.3 500 510.000 2.53e-02 7.526E-10
52 0.2 0.1 0.3 560 500 0.3 500 560.000 2.96e-02 6.244E-10
53 0.2 0.1 0.3 610 500 0.3 500 610.000 3.42e-02 5.264E-10
54 0.2 0.1 0.3 660 500 0.3 500 660.000 3.93e-02 4.497E-10
55 0.2 0.1 0.3 710 500 0.3 500 710.000 4.49e-02 3.887E-10
56 0.2 0.1 0.3 760 500 0.3 500 760.000 5.10e-02 3.393E-10
57 0.2 0.1 0.3 810 500 0.3 500 810.000 5.75e-02 2.987E-10
58 0.2 0.1 0.3 860 500 0.3 500 860.000 6.43e-02 2.651E-10
59 0.2 0.1 0.3 910 500 0.3 500 910.000 7.16e-02 2.368E-10
5 0.2 0.1 0.1 210 500 0.3 500 210.000 5.78e-03 1.071E-09
60 0.2 0.1 0.3 1000 500 0.3 500 1000.000 8.58e-02 1.961E-10
61 0.2 0.1 0.4 10 500 0.3 500 10.000 2.33e-01 5.007E-06
62 0.2 0.1 0.4 60 500 0.3 500 60.000 4.80e-05 1.613E-07
63 0.2 0.1 0.4 110 500 0.3 500 110.000 1.61e-03 4.868E-08
64 0.2 0.1 0.4 160 500 0.3 500 160.000 7.44e-04 2.313E-08
65 0.2 0.1 0.4 210 500 0.3 500 210.000 2.30e-04 1.346E-08
66 0.2 0.1 0.4 260 500 0.3 500 260.000 3.70e-05 8.799E-09
67 0.2 0.1 0.4 310 500 0.3 500 310.000 1.09e-03 6.197E-09
68 0.2 0.1 0.4 360 500 0.3 500 360.000 3.85e-03 4.599E-09
69 0.2 0.1 0.4 410 500 0.3 500 410.000 8.54e-03 3.548E-09
6 0.2 0.1 0.1 260 500 0.3 500 260.000 3.70e-04 7.001E-10
70 0.2 0.1 0.4 460 500 0.3 500 460.000 1.50e-02 2.820E-09
71 0.2 0.1 0.4 510 500 0.3 500 510.000 2.19e-02 2.295E-09
72 0.2 0.1 0.4 560 500 0.3 500 560.000 2.62e-02 1.904E-09
73 0.2 0.1 0.4 610 500 0.3 500 610.000 2.95e-02 1.605E-09
74 0.2 0.1 0.4 660 500 0.3 500 660.000 3.28e-02 1.371E-09
