m_A0_GeV,B1B3_UL_red
0.7527649769585258,3.936897996149372e-07
0.7627649769585259,4.3246710517073377e-07
0.7727649769585259,5.22473138316947e-07
0.7827649769585259,5.019004855991967e-07
0.7927649769585259,4.2049315461174756e-07
0.8027649769585259,3.977386396963394e-07
0.8127649769585259,3.576519940202735e-07
0.8227649769585259,3.5522494666838033e-07
0.8327649769585259,4.928662062734052e-07
0.8427649769585259,5.100597218272487e-07
0.8527649769585259,4.3316724042825287e-07
0.8627649769585259,3.9032451955084527e-07
0.872764976958526,4.0562110200384127e-07
0.882764976958526,4.977862205441202e-07
0.892764976958526,5.204604195159963e-07
0.902764976958526,4.880273555580371e-07
0.912764976958526,4.053377801205524e-07
0.922764976958526,3.780656593965266e-07
0.932764976958526,3.7375909029899486e-07
0.942764976958526,4.0276410899696404e-07
0.952764976958526,4.017203124492883e-07
0.962764976958526,3.9160278807429976e-07
0.972764976958526,3.941461124097641e-07
0.982764976958526,4.0379978231246215e-07
0.9927649769585261,3.878559941717083e-07
1.002764976958526,3.8109908419914433e-07
1.012764976958526,3.430927274977956e-07
1.022764976958526,4.187551669952732e-07
1.032764976958526,4.2826737672690035e-07
1.042764976958526,4.4464988973984185e-07
1.052764976958526,4.095392943427876e-07
1.0627649769585261,4.2059549473352255e-07
1.0727649769585261,4.3437731707199474e-07
1.0827649769585261,4.310054468598798e-07
1.0927649769585261,4.3343196861285166e-07
1.1027649769585262,4.490631261475514e-07
1.1127649769585262,4.018111067024669e-07
1.1227649769585262,4.0304575208545847e-07
1.1327649769585262,6.454963624892074e-07
1.1427649769585262,6.862193382763082e-07
1.1527649769585262,7.048975947001118e-07
1.1627649769585262,6.513180342367714e-07
1.1727649769585262,6.055724651036101e-07
1.1827649769585262,7.246306254862027e-07
1.1927649769585262,1.0627115364841985e-06
1.2027649769585262,1.2427957583208373e-06
1.2127649769585263,1.2294760696091973e-06
1.2227649769585263,1.2098819394353246e-06
1.2327649769585263,1.0261768747661131e-06
1.2427649769585263,6.109914479545918e-07
1.2527649769585263,6.225549015814201e-07
1.2627649769585263,7.040955285038204e-07
1.2727649769585263,8.409865298171863e-07
1.2827649769585263,7.946686227683898e-07
1.2927649769585263,7.332607009250393e-07
1.3027649769585263,6.055000049599554e-07
1.3127649769585263,5.863848836925868e-07
1.3227649769585264,7.07286459624275e-07
1.3327649769585264,8.390210575784164e-07
1.3427649769585264,6.478961530596185e-07
1.3527649769585264,4.0264423700505406e-07
1.3627649769585264,4.287046343760592e-07
1.3727649769585264,4.218265887397621e-07
1.3827649769585264,5.011872336272725e-07
1.3927649769585264,4.7626961844343404e-07
1.4027649769585264,4.594428473063279e-07
1.4127649769585264,8.088033639192902e-07
1.4227649769585264,7.100934022693376e-07
1.4327649769585264,6.799360942804791e-07
1.4427649769585265,6.65628275544203e-07
1.4527649769585265,6.64629882958171e-07
1.4627649769585265,4.420556262910755e-07
1.4727649769585265,4.274363954278872e-07
1.4827649769585265,3.8755071222361997e-07
1.4927649769585265,3.826120298201575e-07
1.5027649769585265,5.655135095923938e-07
1.5127649769585265,6.228224595900825e-07
1.5227649769585265,7.460432643557475e-07
1.5327649769585265,7.324542370535224e-07
1.5427649769585265,6.723357536499335e-07
1.5527649769585266,6.10029062529558e-07
1.5627649769585266,5.435338109348313e-07
1.5727649769585266,4.5653363265595964e-07
1.5827649769585266,4.148910752060009e-07
1.5927649769585266,3.996344331368723e-07
1.6027649769585266,4.848340368210794e-07
1.6127649769585266,5.368415403569644e-07
1.6227649769585266,7.185493439559372e-07
1.6327649769585266,7.770389197650565e-07
1.6427649769585266,5.4286658963599e-07
1.6527649769585266,4.0066843879411276e-07
1.6627649769585267,3.887363677489767e-07
1.6727649769585267,3.9935471792721155e-07
1.6827649769585267,5.544606917818246e-07
1.6927649769585267,7.353757014033843e-07
1.7027649769585267,8.465338498860924e-07
1.7127649769585267,8.806991682904081e-07
1.7227649769585267,7.481052021309814e-07
1.7327649769585267,5.736768117150277e-07
1.7427649769585267,4.5111205693556993e-07
1.7527649769585267,3.9359759281135193e-07
1.7627649769585267,3.9231422939488696e-07
1.7727649769585268,3.978907156661759e-07
1.7827649769585268,4.2540418745747935e-07
1.7927649769585268,6.383787514100891e-07
1.8027649769585268,7.336978414559021e-07
1.8127649769585268,6.089570189986882e-07
1.8227649769585268,4.4694506619959025e-07
