m_A0_GeV,B1B2_UL_red
8.148709677419262,1.0560114789633989e-05
8.158709677419264,1.0472469080294148e-05
8.168709677419262,1.034648659491747e-05
8.178709677419263,1.0206474142460554e-05
8.188709677419261,1.0137180039358022e-05
8.198709677419263,9.905761672939385e-06
8.208709677419261,9.66574039326875e-06
8.218709677419263,9.665116663769057e-06
8.22870967741926,9.479433103406378e-06
8.238709677419262,9.395120698043949e-06
8.24870967741926,9.278026770902378e-06
8.258709677419262,9.152473108773893e-06
8.26870967741926,9.028618484863676e-06
8.278709677419261,8.905475705466872e-06
8.28870967741926,8.785914694800349e-06
8.29870967741926,8.698301634804689e-06
8.308709677419259,8.625595425869854e-06
8.31870967741926,8.553475518872977e-06
8.328709677419258,8.482003510895363e-06
8.33870967741926,8.404735496377758e-06
8.348709677419258,8.560747250363191e-06
8.35870967741926,8.716759004348678e-06
8.368709677419258,8.678434319039408e-06
8.378709677419259,9.00766962383444e-06
8.388709677419257,9.250310880451662e-06
8.398709677419259,9.32825639418821e-06
8.408709677419257,9.537463764903993e-06
8.418709677419258,9.832110433048545e-06
8.428709677419256,1.0169804526150029e-05
8.438709677419258,1.0644342036678935e-05
8.448709677419256,1.1289993668666092e-05
8.458709677419257,1.1998444307933496e-05
8.468709677419255,1.2963552849790049e-05
8.478709677419257,1.4083037118900253e-05
8.488709677419255,1.5298250239080334e-05
8.498709677419257,1.6719954243970974e-05
8.508709677419255,1.7933560409183353e-05
8.518709677419256,1.9405327647230996e-05
8.528709677419254,2.0621522778827648e-05
8.538709677419256,2.1913729819915895e-05
8.548709677419254,2.3087609166399267e-05
8.558709677419255,2.416541561708294e-05
8.568709677419253,2.499504767317548e-05
8.578709677419255,2.5591510363864224e-05
8.588709677419253,2.5742605292805727e-05
8.598709677419254,2.5428775275811716e-05
8.608709677419252,2.497158086893813e-05
8.618709677419254,2.3805166268153877e-05
8.628709677419252,2.2550905147347956e-05
8.638709677419254,2.056929269529743e-05
8.648709677419252,1.8375999005396757e-05
8.658709677419253,1.6359743633479627e-05
8.668709677419251,1.4295526086371868e-05
8.678709677419253,1.247520172990399e-05
8.68870967741925,1.0843337031567332e-05
8.698709677419252,9.601134712848647e-06
8.70870967741925,8.217535024316603e-06
