m_A0_GeV,B1B3_UL_blue
2.890138248847929,7.128731196855338e-07
2.9001382488479286,8.163139595604812e-07
2.910138248847929,7.892014438645667e-07
2.920138248847929,7.238948964602997e-07
2.930138248847929,7.261820356786692e-07
2.9401382488479286,8.265887042462628e-07
2.950138248847929,9.29399997698181e-07
2.960138248847929,7.229041201055973e-07
2.970138248847929,5.760309445035997e-07
2.9801382488479287,5.254066398169073e-07
2.990138248847929,6.076988635991959e-07
3.000138248847929,6.597545068345779e-07
3.010138248847929,6.844589359189228e-07
3.0201382488479287,6.177252972949593e-07
3.030138248847929,7.28757276146865e-07
3.040138248847929,8.425031717104475e-07
3.050138248847929,9.742098818607838e-07
3.0601382488479287,9.957986038152467e-07
3.070138248847929,1.1193323751571422e-06
3.080138248847929,1.3213100925549363e-06
3.090138248847929,1.5394532439703012e-06
3.1001382488479288,1.2642186024075025e-06
3.110138248847929,1.058957726251427e-06
3.1201382488479292,9.585328018448341e-07
3.130138248847929,9.901983522098632e-07
3.140138248847929,9.054445993808605e-07
3.150138248847929,8.142105562414979e-07
3.1601382488479293,1.0246998944158976e-06
