m_A0_GeV,B1B2_UL_blue
8.224229390680911,1.3141649212716528e-05
8.234229390680909,1.3890843140116407e-05
8.24422939068091,1.4379042775970553e-05
8.254229390680909,1.4446522343431351e-05
8.26422939068091,1.4446522343431351e-05
8.274229390680908,1.4346888229776413e-05
8.28422939068091,1.3894941454219135e-05
8.294229390680908,1.3233456616697846e-05
8.30422939068091,1.2367846281629586e-05
8.314229390680907,1.1334765124384421e-05
8.324229390680909,1.0417849096146818e-05
8.334229390680907,9.640742774794888e-06
8.344229390680908,8.822800168458083e-06
8.354229390680906,8.190007265518625e-06
8.364229390680908,7.719229702430872e-06
8.374229390680906,7.860331304275447e-06
8.384229390680908,8.158448192202737e-06
8.394229390680906,8.319904536856711e-06
8.404229390680907,8.039974538797268e-06
8.414229390680905,7.78459731273472e-06
8.424229390680907,7.4131838980147835e-06
8.434229390680905,7.023304713821281e-06
8.444229390680906,6.350269001503597e-06
8.454229390680904,5.795086456816135e-06
8.464229390680906,5.211123049652075e-06
8.474229390680904,4.604010810636771e-06
8.484229390680905,4.256189126979246e-06
8.494229390680903,3.950463250533486e-06
8.504229390680905,3.862058463295056e-06
8.514229390680903,3.936716116164372e-06
8.524229390680905,4.030686465915709e-06
8.534229390680903,4.0966233446486806e-06
8.544229390680904,4.132295275180982e-06
8.554229390680902,4.138610833530697e-06
8.564229390680904,4.08354583823365e-06
8.574229390680902,3.987371527209818e-06
8.584229390680903,4.11354028048818e-06
8.594229390680901,4.420849180153139e-06
8.604229390680903,4.813933861975481e-06
8.6142293906809,5.712090262687608e-06
8.624229390680902,6.4422572108440985e-06
8.6342293906809,7.598134892118977e-06
8.644229390680902,8.595782550348728e-06
8.6542293906809,9.478129957070178e-06
8.664229390680902,9.581495574590954e-06
8.6742293906809,8.847056363759616e-06
8.684229390680901,7.98094963380719e-06
8.6942293906809,7.285488127257483e-06
8.7042293906809,6.604142546843035e-06
8.714229390680899,6.344770387854362e-06
8.7242293906809,6.61148565679422e-06
8.734229390680898,7.213170469288314e-06
8.7442293906809,7.69648133814105e-06
8.754229390680898,8.778691142965817e-06
8.7642293906809,9.512999802091806e-06
8.774229390680897,1.0492725183264516e-05
8.784229390680899,1.1530305104806206e-05
8.794229390680897,1.2552066252049022e-05
8.804229390680899,1.3573522029567311e-05
8.814229390680897,1.4614916263571235e-05
8.824229390680898,1.5852137707554463e-05
8.834229390680896,1.7245920927580334e-05
8.844229390680898,1.7881123357318406e-05
8.854229390680896,1.7254780151255813e-05
8.864229390680897,1.662425806147304e-05
8.874229390680895,1.6024598633271698e-05
